testu_hitza	lemma	paragrafoa	testuingurua
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Daguidan nic ere negar, naizanean gucien artean aundiena, alaco obligacioz, aimbeste eguin diauztan ontasunez, ofenditu dedanean neure Jaungoicoa aiñ maiz, ta aiñ itsusqui.
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Bay, ama santea, negar eguin nai det, jaquiñez, cerbait gozatuco dizudala biotz samindu hori.
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Daguidan nic ere negar, naizanean gucien artean aundiena, alaco obligacioz, aimbeste eguin diauztan ontasunez, ofenditu dedanean neure Jaungoicoa aiñ maiz, ta aiñ itsusqui.
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Bay, ama santea, negar eguin nai det, jaquiñez, cerbait gozatuco dizudala biotz samindu hori.
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Non dabiltza bada, edo non ondatu dira? nola eztaude Virgiñarequin gurutzearen ondoan? eta besteac lagun eguingo ezpacigoen ere, cergatic eguin bear eztigoe bere escuelarrac, beretzat beregandu cituan amabi anay santuac? Non dabiltza? non ibillico dira? batac saldu, ta besteac ucatu deu, ta gañeracoac joan zaizca igues, utzitzen deueela bacarric bere etsaien artean.
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Berriz ere esango lioque amac semeari, norc nizas contu iduquico deu, norc zaituco nau ni? Bearrenac igues diazquit, nola etorrico zaizquit besteac? ceregandu dituzunac, eztira malmetitzen, ezteue nizaz casoric eguiten, ta cer contu besteac eguingo deue nizaz? ta orra non Escuelaco anayac ere gozatuco ez lequizquioen Virgiñari bere doloreac.
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Otsa banatu zan, eriotz hura eguin zala, Erregue Dauidec aguindu ta berac naizeuala.
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Eta cer eguin ceuan, guezur artatic bere burua ondo ateratzeagatic? Bein danic bein aguindu ceuan, mundu guciac urratu ceguiela soñecoa, ceña oi zan orduan damuric aundienaren señalea, janci citezela cilicioz, eta ceguitela negar Abnerren honretan,
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Otsa banatu zan, eriotz hura eguin zala, Erregue Dauidec aguindu ta berac naizeuala.
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Eta cer eguin ceuan, guezur artatic bere burua ondo ateratzeagatic? Bein danic bein aguindu ceuan, mundu guciac urratu ceguiela soñecoa, ceña oi zan orduan damuric aundienaren señalea, janci citezela cilicioz, eta ceguitela negar Abnerren honretan,
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	: ta obian gorputza sártzeracoan, adiaca ta deadarrez asi ta negar aundiac eguin cituan,
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Eriotz hura eguin berrian, gende guztiac sinistatu ceuan, Erregueac aguindu ta eguin zala: baña icusi cituanean Erreguearen miñ, negar, ta beste damu aundi, ta eguiazco baten señale aec, orduan conturatu zan gende gucia, ta ezagutu ceuan, etzeuala erregueac aguindu, alaco guizonari bicia quentzea,
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Eriotz hura eguin berrian, gende guztiac sinistatu ceuan, Erregueac aguindu ta eguin zala: baña icusi cituanean Erreguearen miñ, negar, ta beste damu aundi, ta eguiazco baten señale aec, orduan conturatu zan gende gucia, ta ezagutu ceuan, etzeuala erregueac aguindu, alaco guizonari bicia quentzea,
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Bada, ene christauac, cer juicio zuezaz eguin aldaguiquet adiuntza onetan? Icusten dezue, Virgiña doloreen gueieguiaz ozta bici dala, cerren bere seme bacarrari bicia quendu dioen.
eguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Arestian enzun dezue, orretaraco cer eguin beardezuten; autsi biotzac dolorez, bularrac golpez, beguiac negarrez,
baliò		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
bézala		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
arén		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
arén		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Niri eztagoquidánean, beste Euscáldunen batec ichequi bear lioque saill oní, iñon dirarén etsai hitzóntziac isiltzeco.
arén		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Euscâra dec Espáñian lénengo sartu zana, eta arén baztér guztietan era bateán, ta luzaró chit, hitzeguín zána.
erábea		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
eta		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
eta		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Len amáquia eguindigúc guré hizcúntza, ta orain alabaquia, beiñ churí, ta gueró belch: noiz utzicó dec burú-cóloca farragarri horí? Edó báta esán bear dec, edó béstea: eta esanarí élaquio zábuan ibilli bágue.
eta		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Eztanda badaguíc ere, gure Eusquéra ederrá lembicico hizcúntzetatic dec, áraco Jaincoac manéatu, ta isúri cituen áyetatic, ez beste hizcúndeen náspillatic sortuá.
eta		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Euscâra dec Espáñian lénengo sartu zana, eta arén baztér guztietan era bateán, ta luzaró chit, hitzeguín zána.
eta		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Len amáquia eguindigúc guré hizcúntza, ta orain alabaquia, beiñ churí, ta gueró belch: noiz utzicó dec burú-cóloca farragarri horí? Edó báta esán bear dec, edó béstea: eta esanarí élaquio zábuan ibilli bágue.
eta		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Eztanda badaguíc ere, gure Eusquéra ederrá lembicico hizcúntzetatic dec, áraco Jaincoac manéatu, ta isúri cituen áyetatic, ez beste hizcúndeen náspillatic sortuá.
eta		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Euscâra dec Espáñian lénengo sartu zana, eta arén baztér guztietan era bateán, ta luzaró chit, hitzeguín zána.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Artaraco bada nere iritzian dago Virgiña gurutzearen ondoan zutic, balanza au escuetan deuala; icusi daguigun Adanen humeac, nolaco Justicia eguiten dan, ez pecatarietan, bai gure pecatuac bere contura artu cituan batean, bai Jaungoico-guizon, pecatu bagueco, Virgiñaren seme bacarrean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Gaur bada hitzeguin beardegu, Calvarioan ta gurutzearen ondoan bagueunde bezala, balanza au bere escutic quentzen diogula Virgiñari, ta artzen deuala bacoitzac bere escuan, pisatzeco aldebatetic Virgiñaren miñac, ta samiñac, damuac ta doloreac, bestetic gueren ajolacabea, ta ardurabaguea, eta cein esquer gaistocoac gueraden.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Artaraco bada nere iritzian dago Virgiña gurutzearen ondoan zutic, balanza au escuetan deuala; icusi daguigun Adanen humeac, nolaco Justicia eguiten dan, ez pecatarietan, bai gure pecatuac bere contura artu cituan batean, bai Jaungoico-guizon, pecatu bagueco, Virgiñaren seme bacarrean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Gaur bada hitzeguin beardegu, Calvarioan ta gurutzearen ondoan bagueunde bezala, balanza au bere escutic quentzen diogula Virgiñari, ta artzen deuala bacoitzac bere escuan, pisatzeco aldebatetic Virgiñaren miñac, ta samiñac, damuac ta doloreac, bestetic gueren ajolacabea, ta ardurabaguea, eta cein esquer gaistocoac gueraden.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Artaraco bada nere iritzian dago Virgiña gurutzearen ondoan zutic, balanza au escuetan deuala; icusi daguigun Adanen humeac, nolaco Justicia eguiten dan, ez pecatarietan, bai gure pecatuac bere contura artu cituan batean, bai Jaungoico-guizon, pecatu bagueco, Virgiñaren seme bacarrean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Gaur bada hitzeguin beardegu, Calvarioan ta gurutzearen ondoan bagueunde bezala, balanza au bere escutic quentzen diogula Virgiñari, ta artzen deuala bacoitzac bere escuan, pisatzeco aldebatetic Virgiñaren miñac, ta samiñac, damuac ta doloreac, bestetic gueren ajolacabea, ta ardurabaguea, eta cein esquer gaistocoac gueraden.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#4	Cer da au, esango dit norbaitec, Virgiña orrec icenic ezteu, beiñ bederic aitatzeco? eranzungo digot, gaur bear guenduela icen orren eguna: baña ez egunic idorotzen dedala, ez eta Virgiñaren icenic gaurco euangelioan.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#4	Berriz ez bide dira ondo elcar aditzen Virgiñaren icena, ta Virgiñaren doloreac, eta orregatic alde eraguiten zaca gaur icenari.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#4	Cer da au, esango dit norbaitec, Virgiña orrec icenic ezteu, beiñ bederic aitatzeco? eranzungo digot, gaur bear guenduela icen orren eguna: baña ez egunic idorotzen dedala, ez eta Virgiñaren icenic gaurco euangelioan.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#4	Berriz ez bide dira ondo elcar aditzen Virgiñaren icena, ta Virgiñaren doloreac, eta orregatic alde eraguiten zaca gaur icenari.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Eta badacust, utseguin ceueela.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Ezperen non cerate esquer gaistoco izarrac? Oi eta atera albaneguiz beren lecutic, Señora oni beardanezco coroe bat eguiteco! Non cera, Cinthia, illargui aldagarria? Oi eta albanegui oñazpicotzat ezarri aren oñazpietan! Non ote zabiltza oraingoan bederic ezaguera bagueco eguzqui itsua? Oi eta zeure argui-errañuetatic epaqui albaneguio gueure Ama mindun oni manturic ederrena! Orrela egon bear deu Virginaric gozoena, miñez, damuz, ezpataz ene biotza josiric?
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Ezperen non cerate esquer gaistoco izarrac? Oi eta atera albaneguiz beren lecutic, Señora oni beardanezco coroe bat eguiteco! Non cera, Cinthia, illargui aldagarria? Oi eta albanegui oñazpicotzat ezarri aren oñazpietan! Non ote zabiltza oraingoan bederic ezaguera bagueco eguzqui itsua? Oi eta zeure argui-errañuetatic epaqui albaneguio gueure Ama mindun oni manturic ederrena! Orrela egon bear deu Virginaric gozoena, miñez, damuz, ezpataz ene biotza josiric?
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Ezperen non cerate esquer gaistoco izarrac? Oi eta atera albaneguiz beren lecutic, Señora oni beardanezco coroe bat eguiteco! Non cera, Cinthia, illargui aldagarria? Oi eta albanegui oñazpicotzat ezarri aren oñazpietan! Non ote zabiltza oraingoan bederic ezaguera bagueco eguzqui itsua? Oi eta zeure argui-errañuetatic epaqui albaneguio gueure Ama mindun oni manturic ederrena! Orrela egon bear deu Virginaric gozoena, miñez, damuz, ezpataz ene biotza josiric?
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Non da zeure seme bacarra? non zeure argui, zeure asnase, zeure bicia? Ote da gurutzean dagoan gorputz itsusi beztu hura? Oi eta hori orrela baldin bada, cein ur, ta sa- mur jarioco zaizcan negarrac bere beguietatic gueure erreguiñari! ô mocadera, lienzo churi alaco negar tantaz beté ta üanditu ciñatenac! norc emango liquet zuetatic bat, nere ezpañac uquitzeco, ta Virgiñaren negar inocenteaquin, gaitzbagueacquin, nere negar pecatariac nastutzeco? Cein dan latz eta gogor nere egungo bear gaya! ecin hitzic eguin daguiquet, graciac ezpadit laguntzen: ta eztet hura billatzeco nora nere burua irauli.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Belaunico Virgiñaren oñetan jarrico ote naiz? baña cer esango digot, oñacez, damuz, miñez gañez eguiñic badago? Graciaren escatzeac gogoratuco digo bere dolore gucien asiera, ta jaiotza, ta eztirudi ondo, nic aren miñac aunditzea.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Non da zeure seme bacarra? non zeure argui, zeure asnase, zeure bicia? Ote da gurutzean dagoan gorputz itsusi beztu hura? Oi eta hori orrela baldin bada, cein ur, ta sa- mur jarioco zaizcan negarrac bere beguietatic gueure erreguiñari! ô mocadera, lienzo churi alaco negar tantaz beté ta üanditu ciñatenac! norc emango liquet zuetatic bat, nere ezpañac uquitzeco, ta Virgiñaren negar inocenteaquin, gaitzbagueacquin, nere negar pecatariac nastutzeco? Cein dan latz eta gogor nere egungo bear gaya! ecin hitzic eguin daguiquet, graciac ezpadit laguntzen: ta eztet hura billatzeco nora nere burua irauli.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Belaunico Virgiñaren oñetan jarrico ote naiz? baña cer esango digot, oñacez, damuz, miñez gañez eguiñic badago? Graciaren escatzeac gogoratuco digo bere dolore gucien asiera, ta jaiotza, ta eztirudi ondo, nic aren miñac aunditzea.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Escuetan degula bada, artu degun pisu au, dacusgun aleguiñez cembat pisatzen deuen Virgiñaren doloreac.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Dolore baten neurria ta sustraya omen da amodioa: cembat eta aunditzen, edo chiquitzen dan amodioa, ambat aunditzen, edo chiquitzen oi da dolorea: bada contu onetara fiñ eta neurri baguecoac dira Virgiñaren doloreac, cerren finic, eta neurriric baguecoa izandu dan Virgiñaren amodioa.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Gurasoac nai oi die beren semeai biotzetic: ta semeac doaiñ andicoac diranean, nai oi die gueiago: eder, galantac diranean, are gueiago: cintzoac eta asco jaquiñac diranean, are gueiago: guciaquicoac, ta mundu guciaren choragarri diranean, are amatzen dituzte gueiago.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Baña pauso ber ber oetatic negar eguiten deue‚ alaco semeac iltzen zaistenean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Bada, ô Virgiña guciz santea, norc esango digu, cembat nai izandu cinion zeure semeari, ta cembat damu artu cenduan aren eriotzean? baña nolaco semea? Christo Jesus, ama gucietatic jaio dan semeric ederrena, ceruac oraindaño prestatu deuen gazteric lirañena, doaiñic andi- enecoa, cintzo, yaquintsu, zur, gozó, guciaquicoa, ta ceru gucien miraria.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Escuetan degula bada, artu degun pisu au, dacusgun aleguiñez cembat pisatzen deuen Virgiñaren doloreac.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Dolore baten neurria ta sustraya omen da amodioa: cembat eta aunditzen, edo chiquitzen dan amodioa, ambat aunditzen, edo chiquitzen oi da dolorea: bada contu onetara fiñ eta neurri baguecoac dira Virgiñaren doloreac, cerren finic, eta neurriric baguecoa izandu dan Virgiñaren amodioa.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Gurasoac nai oi die beren semeai biotzetic: ta semeac doaiñ andicoac diranean, nai oi die gueiago: eder, galantac diranean, are gueiago: cintzoac eta asco jaquiñac diranean, are gueiago: guciaquicoac, ta mundu guciaren choragarri diranean, are amatzen dituzte gueiago.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Baña pauso ber ber oetatic negar eguiten deue‚ alaco semeac iltzen zaistenean.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Bada, ô Virgiña guciz santea, norc esango digu, cembat nai izandu cinion zeure semeari, ta cembat damu artu cenduan aren eriotzean? baña nolaco semea? Christo Jesus, ama gucietatic jaio dan semeric ederrena, ceruac oraindaño prestatu deuen gazteric lirañena, doaiñic andi- enecoa, cintzo, yaquintsu, zur, gozó, guciaquicoa, ta ceru gucien miraria.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Escuetan degula bada, artu degun pisu au, dacusgun aleguiñez cembat pisatzen deuen Virgiñaren doloreac.
eta		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Dolore baten neurria ta sustraya omen da amodioa: cembat eta aunditzen, edo chiquitzen dan amodioa, ambat aunditzen, edo chiquitzen oi da dolorea: bada contu onetara fiñ eta neurri baguecoac dira Virgiñaren doloreac, cerren finic, eta neurriric baguecoa izandu dan Virgiñaren amodioa.
